cod_municipio;cod_provincia;cp;direccion;dormit_totales;estudio;fecha_alta;habdoble;habindi;municipio;nombre;numplazasdoble;numplazasindi;plazas_totales;provincia;ref_catastral;rural;signatura;superficie;web
14;3;3001.0;CL MED PASCUAL PEREZ, 17, Es:1 Pl:05 Pt:B;3.0;N;24/05/2016;1.0;2.0;ALACANT/ALICANTE;Vivienda 447685-A;2;2;4;ALICANTE/ALACANT;9773301YH1497D0030KS;N;CV-VUT0447685-A;75.0;
14;3;3001.0;CL MED PASCUAL PEREZ, 33, Es:1 Pl:00 Pt:DR;2.0;N;27/11/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 460397-A;4;0;4;ALICANTE/ALACANT;9573608YH1497D0023DI;N;CV-VUT0460397-A;82.0;
14;3;3001.0;CL MED PASCUAL PEREZ, 33, Es:1 Pl:04 Pt:DR;4.0;N;31/05/2017;3.0;1.0;ALACANT/ALICANTE;Vivienda 455985-A;6;1;7;ALICANTE/ALACANT;9573608YH1497D0031KD;N;CV-VUT0455985-A;121.0;
14;3;3001.0;CL MED PASCUAL PEREZ, 36, Es:T Pl:OD Pt:OS;3.0;N;03/07/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 456784-A;6;0;6;ALICANTE/ALACANT;9574811YH1497D0001PG;N;CV-VUT0456784-A;;
14;3;3001.0;CL MED PASCUAL PEREZ, 8, Es:1 Pl:01 Pt:A;2.0;N;11/06/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 468164-A;4;0;4;ALICANTE/ALACANT;9775711YH1497F0011WJ;N;CV-VUT0468164-A;138.0;
14;3;3001.0;CL MED PASCUAL PEREZ, 8, Es:1 Pl:01 Pt:D;3.0;N;08/06/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 468087-A;6;0;6;ALICANTE/ALACANT;9775711YH1497F0014TB;N;CV-VUT0468087-A;123.0;
14;3;3001.0;CL NAVAS LAS, 16, Es:1 Pl:+1 Pt:DR;2.0;N;13/11/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 459786-A;4;0;4;ALICANTE/ALACANT;9772613YH1497B0015TI;N;CV-VUT0459786-A;59.0;
14;3;3001.0;CL NAVAS LAS, 16, Es:1 Pl:01 Pt:IZ;3.0;N;12/04/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 454430-A;6;0;6;ALICANTE/ALACANT;9772613YH1497B0004BM;N;CV-VUT0454430-A;73.0;
14;3;3001.0;CL NAVAS LAS, 17, Es:1 Pl:04 Pt:01;3.0;N;17/01/2018;2.0;1.0;ALACANT/ALICANTE;Vivienda 462706-A;4;1;5;ALICANTE/ALACANT;9772307YH1497D0006YB;N;CV-VUT0462706-A;97.0;
14;3;3001.0;CL NAVAS LAS, 22, Es:1 Pl:05 Pt:IZ;3.0;N;06/10/2016;1.0;2.0;ALACANT/ALICANTE;Vivienda 450486-A;2;2;4;ALICANTE/ALACANT;9772410YH1497D0015HE;N;CV-VUT0450486-A;69.0;
14;3;3001.0;CL NAVAS LAS, 31, Es:1 Pl:03 Pt:DR;2.0;N;08/08/2016;2.0;0.0;ALACANT/ALICANTE;Vivienda 449443-A;4;0;4;ALICANTE/ALACANT;9673908YH1497D0007UZ;N;CV-VUT0449443-A;89.0;
14;3;3001.0;CL NAVAS LAS, 34, Es:1 Pl:02 Pt:CN;2.0;N;19/04/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 465714-A;4;0;4;ALICANTE/ALACANT;9773314YH1497D0009RM;N;CV-VUT0465714-A;60.0;
14;3;3001.0;CL NAVAS LAS, 9, Es:1 Pl:01 Pt:01;3.0;N;26/09/2015;3.0;0.0;ALACANT/ALICANTE;Vivienda 444413-A;6;0;6;ALICANTE/ALACANT;9772103YH1497B0005UQ;N;CV-VUT0444413-A;147.0;
14;3;3001.0;CL PERIODISTA PIRULA ARDERIU, 1, Es:1 Pl:01 Pt:01;2.0;N;19/02/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 463887-A;4;0;4;ALICANTE/ALACANT;9772304YH1497D0002ZH;N;CV-VUT0463887-A;89.0;
14;3;3001.0;CL PERIODISTA PIRULA ARDERIU, 2, Es:1 Pl:04 Pt:IZ;2.0;N;31/07/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 443872-A;4;0;4;ALICANTE/ALACANT;9773107YH1497D0013UQ;N;CV-VUT0443872-A;109.0;
14;3;3001.0;CL PINTOR AGRASOT, 3, Es:1 Pl:01 Pt:A;2.0;N;26/05/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 467348-A;4;0;4;ALICANTE/ALACANT;9671502YH1497B0002FZ;N;CV-VUT0467348-A;74.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:+1 Pt:DR;3.0;N;23/02/2007;3.0;0.0;ALACANT/ALICANTE;Vivienda 430638-A;6;0;6;ALICANTE/ALACANT;9871112YH1497B0012YT;N;CV-VUT0430638-A;110.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:+1 Pt:IZ;1.0;N;30/01/2004;1.0;0.0;ALACANT/ALICANTE;Vivienda 425993-A;2;0;2;ALICANTE/ALACANT;9871112YH1497B0013UY;N;CV-VUT0425993-A;50.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:01 Pt:CN;5.0;N;15/11/2018;5.0;0.0;ALACANT/ALICANTE;Vivienda 471886-A;10;0;10;ALICANTE/ALACANT;9871112YH1497B0004QM;N;CV-VUT0471886-A;95.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:01 Pt:IZ;3.0;N;15/11/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 471887-A;6;0;6;ALICANTE/ALACANT;9871112YH1497B0005WQ;N;CV-VUT0471887-A;89.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:02 Pt:CN;2.0;N;22/01/2004;2.0;0.0;ALACANT/ALICANTE;Vivienda 425963-A;4;0;4;ALICANTE/ALACANT;9871112YH1497B0007RE;N;CV-VUT0425963-A;95.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:02 Pt:DR;1.0;N;23/01/2004;1.0;0.0;ALACANT/ALICANTE;Vivienda 425964-A;2;0;2;ALICANTE/ALACANT;9871112YH1497B0006EW;N;CV-VUT0425964-A;57.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:02 Pt:IZ;3.0;N;22/01/2004;3.0;0.0;ALACANT/ALICANTE;Vivienda 425989-A;6;0;6;ALICANTE/ALACANT;9871112YH1497B0008TR;N;CV-VUT0425989-A;89.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:03 Pt:CN;2.0;N;30/01/2004;2.0;0.0;ALACANT/ALICANTE;Vivienda 425991-A;4;0;4;ALICANTE/ALACANT;9871112YH1497B0010RE;N;CV-VUT0425991-A;95.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:03 Pt:DR;1.0;N;30/01/2004;1.0;0.0;ALACANT/ALICANTE;Vivienda 425990-A;2;0;2;ALICANTE/ALACANT;9871112YH1497B0009YT;N;CV-VUT0425990-A;57.0;
14;3;3001.0;CL RAFAEL TEROL, 10, Es:1 Pl:03 Pt:IZ;3.0;N;30/01/2004;3.0;0.0;ALACANT/ALICANTE;Vivienda 425992-A;6;0;6;ALICANTE/ALACANT;9871112YH1497B0011TR;N;CV-VUT0425992-A;89.0;
14;3;3001.0;CL RAFAEL TEROL, 21, Pl:03 Pt:B;2.0;N;29/06/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 469085-A;4;0;4;ALICANTE/ALACANT;9770602YH1497B0011AR;N;CV-VUT0469085-A;75.0;
14;3;3001.0;CL RAFAEL TEROL, 21, Pl:05 Pt:B;1.0;N;01/06/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 456011-A;2;0;2;ALICANTE/ALACANT;9770602YH1497B0015GI;N;CV-VUT0456011-A;52.0;
14;3;3001.0;CL RAFAEL TEROL, 21, Pl:EN Pt:A;2.0;N;17/01/2018;1.0;1.0;ALACANT/ALICANTE;Vivienda 462695-A;2;1;3;ALICANTE/ALACANT;9770602YH1497B0004UM;N;CV-VUT0462695-A;74.0;
14;3;3001.0;CL RAFAEL TEROL, 25, Es:1 Pl:+1 Pt:DR;1.0;N;19/04/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 454507-A;2;0;2;ALICANTE/ALACANT;9770104YH1497B0017GP;N;CV-VUT0454507-A;44.0;
14;3;3001.0;CL RAFAEL TEROL, 25, Es:1 Pl:+1 Pt:IZ;2.0;N;21/04/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 454605-A;4;0;4;ALICANTE/ALACANT;9770104YH1497B0015DI;N;CV-VUT0454605-A;47.0;
14;3;3001.0;CL RAFAEL TEROL, 25, Es:1 Pl:02 Pt:IZ;2.0;N;02/09/2016;2.0;0.0;ALACANT/ALICANTE;Vivienda 450089-A;4;0;4;ALICANTE/ALACANT;9770104YH1497B0008OR;N;CV-VUT0450089-A;71.0;
14;3;3001.0;CL RAFAEL TEROL, 28, Pl:EN Pt:04;1.0;N;12/02/2016;1.0;0.0;ALACANT/ALICANTE;Vivienda 445622-A;2;0;2;ALICANTE/ALACANT;9770409YH1497B0006KW;N;CV-VUT0445622-A;49.0;
14;3;3001.0;CL RAFAEL TEROL, 8, Es:T Pl:OD Pt:OS;7.0;N;09/03/2023;7.0;0.0;ALACANT/ALICANTE;Vivienda 495850-A;14;0;14;ALICANTE/ALACANT;9871107YH1497B0001EB;N;CV-VUT0495850-A;367.0;
14;3;3001.0;CL SAN FERNANDO, 32, Es:1 Pl:01 Pt:IZ;4.0;N;30/11/2018;4.0;0.0;ALACANT/ALICANTE;Vivienda 472309-A;8;0;8;ALICANTE/ALACANT;9971613YH1497B0005MQ;N;CV-VUT0472309-A;134.0;
14;3;3001.0;CL SAN FRANCISCO, 18, Es:1 Pl:03 Pt:B;2.0;N;30/06/2017;2.0;0.0;ALACANT/ALICANTE;NINGUNO;4;0;4;ALICANTE/ALACANT;9871510YH1497B0020OP;N;CV-VUT0456748-A;85.0;
14;3;3001.0;CL SAN FRANCISCO, 19, Es:1 Pl:03 Pt:01;4.0;N;08/01/2018;4.0;0.0;ALACANT/ALICANTE;Vivienda 462364-A;8;0;8;ALICANTE/ALACANT;9971401YH1497B0004WM;N;CV-VUT0462364-A;116.0;
14;3;3001.0;CL SAN FRANCISCO, 20, Es:1 Pl:02 Pt:01;2.0;N;09/07/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 469386-A;4;0;4;ALICANTE/ALACANT;9871511YH1497B0003UX;N;CV-VUT0469386-A;94.0;
14;3;3001.0;CL SAN FRANCISCO, 23, Pl:01 Pt:B;2.0;N;09/01/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 462407-A;4;0;4;ALICANTE/ALACANT;9871610YH1497B0007YE;N;CV-VUT0462407-A;36.0;
14;3;3001.0;CL SAN FRANCISCO, 26, Es:2 Pl:02 Pt:A;3.0;N;22/02/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 464024-A;6;0;6;ALICANTE/ALACANT;9871515YH1497B0022PS;N;CV-VUT0464024-A;101.0;
14;3;3001.0;CL SAN FRANCISCO, 27, Es:1 Pl:01 Pt:01;3.0;N;09/01/2018;2.0;1.0;ALACANT/ALICANTE;Vivienda 462373-A;4;1;5;ALICANTE/ALACANT;9871608YH1497B0002PZ;N;CV-VUT0462373-A;115.0;
14;3;3001.0;CL SAN FRANCISCO, 27, Es:1 Pl:02 Pt:01;4.0;N;09/01/2018;1.0;3.0;ALACANT/ALICANTE;Vivienda 462374-A;2;3;5;ALICANTE/ALACANT;9871608YH1497B0003AX;N;CV-VUT0462374-A;115.0;
14;3;3001.0;CL SAN FRANCISCO, 28, Es:1 Pl:03 Pt:01;2.0;N;28/07/2014;2.0;0.0;ALACANT/ALICANTE;Vivienda 440798-A;4;0;4;ALICANTE/ALACANT;9871506YH1497B0004DM;N;CV-VUT0440798-A;127.0;
14;3;3001.0;CL SAN FRANCISCO, 30, Pl:03 Pt:08;1.0;N;10/04/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 465315-A;2;0;2;ALICANTE/ALACANT;9871504YH1497B0020TP;N;CV-VUT0465315-A;55.0;
14;3;3001.0;CL SAN FRANCISCO, 30, Pl:04 Pt:04;1.0;N;18/12/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 461449-A;2;0;2;ALICANTE/ALACANT;9871504YH1497B0024OF;N;CV-VUT0461449-A;57.0;
14;3;3001.0;CL SAN FRANCISCO, 36, Es:1 Pl:01 Pt:01;2.0;N;20/06/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 468624-A;4;0;4;ALICANTE/ALACANT;9871501YH1497B0002SZ;N;CV-VUT0468624-A;87.0;
14;3;3001.0;CL SAN FRANCISCO, 36, Es:1 Pl:02 Pt:01;2.0;N;19/07/2016;2.0;0.0;ALACANT/ALICANTE;Vivienda 449117-A;4;0;4;ALICANTE/ALACANT;9871501YH1497B0003DX;N;CV-VUT0449117-A;87.0;
14;3;3001.0;CL SAN FRANCISCO, 38, Es:1 Pl:02 Pt:IZ;2.0;N;18/01/2019;1.0;1.0;ALACANT/ALICANTE;Vivienda 473266-A;2;1;3;ALICANTE/ALACANT;9771605YH1497B0006KW;N;CV-VUT0473266-A;116.0;
14;3;3001.0;CL SAN FRANCISCO, 4, Es:1 Pl:01 Pt:01;3.0;N;04/10/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 458995-A;6;0;6;ALICANTE/ALACANT;9972706YH1497B0002HZ;N;CV-VUT0458995-A;98.0;
14;3;3001.0;CL SAN FRANCISCO, 4, Es:1 Pl:03 Pt:01;3.0;N;10/02/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 445589-A;6;0;6;ALICANTE/ALACANT;9972706YH1497B0004KM;N;CV-VUT0445589-A;97.0;
14;3;3001.0;CL SAN FRANCISCO, 49, Es:1 Pl:04 Pt:DR;3.0;N;08/06/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 456266-A;6;0;6;ALICANTE/ALACANT;9871203YH1497B0012WT;N;CV-VUT0456266-A;82.0;
14;3;3001.0;CL SAN FRANCISCO, 54, Es:1 Pl:01 Pt:01;2.0;N;12/03/2018;2.0;0.0;ALACANT/ALICANTE;Stay In San Francisco 1;4;0;4;ALICANTE/ALACANT;9771904YH1497B0002JZ;N;CV-VUT0464535-A;80.0;www.stayinalicante.com
14;3;3001.0;CL SAN FRANCISCO, 54, Es:1 Pl:02 Pt:01;2.0;N;20/03/2017;2.0;0.0;ALACANT/ALICANTE;Stay In San Francisco 2;4;0;4;ALICANTE/ALACANT;9771904YH1497B0003KX;N;CV-VUT0453724-A;80.0;www.stayinalicante.com
14;3;3001.0;CL SAN FRANCISCO, 64, Es:1 Pl:01 Pt:01;3.0;N;02/03/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 464306-A;6;0;6;ALICANTE/ALACANT;9771203YH1497B0003RX;N;CV-VUT0464306-A;131.0;
14;3;3001.0;CL SAN FRANCISCO, 7, Es:1 Pl:+1 Pt:01;2.0;N;09/02/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 463591-A;4;0;4;ALICANTE/ALACANT;9971502YH1497B0005HQ;N;CV-VUT0463591-A;39.0;
14;3;3001.0;CL SAN FRANCISCO, 7, Es:1 Pl:01 Pt:01;2.0;N;09/02/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 463588-A;4;0;4;ALICANTE/ALACANT;9971502YH1497B0002DZ;N;CV-VUT0463588-A;40.0;
14;3;3001.0;CL SAN FRANCISCO, 7, Es:1 Pl:02 Pt:01;2.0;N;09/02/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 463589-A;4;0;4;ALICANTE/ALACANT;9971502YH1497B0003FX;N;CV-VUT0463589-A;40.0;
14;3;3001.0;CL SAN FRANCISCO, 7, Es:1 Pl:03 Pt:01;2.0;N;09/02/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 463590-A;4;0;4;ALICANTE/ALACANT;9971502YH1497B0004GM;N;CV-VUT0463590-A;40.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:+1 Pt:08;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444378-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0032BF;N;CV-VUT0444378-A;89.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:+1 Pt:09;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444379-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0033ZG;N;CV-VUT0444379-A;93.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:01 Pt:01;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444362-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0016PR;N;CV-VUT0444362-A;78.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:01 Pt:02;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444363-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0017AT;N;CV-VUT0444363-A;58.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:01 Pt:03;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444364-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0018SY;N;CV-VUT0444364-A;73.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:01 Pt:04;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444365-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0019DU;N;CV-VUT0444365-A;61.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:02 Pt:04;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444366-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0023FI;N;CV-VUT0444366-A;61.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:02 Pt:05;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444367-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0020AT;N;CV-VUT0444367-A;76.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:02 Pt:06;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444368-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0021SY;N;CV-VUT0444368-A;60.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:02 Pt:07;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444369-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0022DU;N;CV-VUT0444369-A;62.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:03 Pt:04;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444370-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0027KS;N;CV-VUT0444370-A;61.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:03 Pt:05;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444371-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0024GO;N;CV-VUT0444371-A;76.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:03 Pt:06;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444372-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0025HP;N;CV-VUT0444372-A;60.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:03 Pt:07;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444373-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0026JA;N;CV-VUT0444373-A;62.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:04 Pt:04;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444374-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0031LD;N;CV-VUT0444374-A;61.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:04 Pt:05;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444375-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0028LD;N;CV-VUT0444375-A;76.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:04 Pt:06;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444376-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0029BF;N;CV-VUT0444376-A;60.0;
14;3;3001.0;CL SANTA BARBARA, 3, Es:1 Pl:04 Pt:07;2.0;N;23/09/2015;2.0;0.0;ALACANT/ALICANTE;Vivienda 444377-A;4;0;4;ALICANTE/ALACANT;9872402YH1497D0030KS;N;CV-VUT0444377-A;62.0;
14;3;3001.0;CL SUSANA LLANERAS, 13, Es:1 Pl:03 Pt:01;5.0;N;29/09/2016;5.0;0.0;ALACANT/ALICANTE;Vivienda 450344-A;10;0;10;ALICANTE/ALACANT;9772604YH1497B0004SM;N;CV-VUT0450344-A;141.0;
14;3;3001.0;CL SUSANA LLANERAS, 16, Es:1 Pl:01 Pt:DR;2.0;N;18/12/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 461407-A;4;0;4;ALICANTE/ALACANT;9872301YH1497D0003PJ;N;CV-VUT0461407-A;97.0;
14;3;3001.0;CL SUSANA LLANERAS, 16, Es:1 Pl:01 Pt:IZ;1.0;N;09/04/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 465236-A;2;0;2;ALICANTE/ALACANT;9872301YH1497D0004AK;N;CV-VUT0465236-A;82.0;
14;3;3001.0;CL SUSANA LLANERAS, 19, Es:1 Pl:01 Pt:01;2.0;N;21/09/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 458618-A;4;0;4;ALICANTE/ALACANT;9772406YH1497D0002BH;N;CV-VUT0458618-A;119.0;
14;3;3001.0;CL SUSANA LLANERAS, 21, Es:1 Pl:02 Pt:01;3.0;N;02/11/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 450958-A;6;0;6;ALICANTE/ALACANT;9773906YH1497D0004QK;N;CV-VUT0450958-A;138.0;
14;3;3001.0;CL SUSANA LLANERAS, 22, Es:1 Pl:01 Pt:01;2.0;N;24/03/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 465127-A;4;0;4;ALICANTE/ALACANT;9873111YH1497D0002MH;N;CV-VUT0465127-A;75.0;
14;3;3001.0;CL SUSANA LLANERAS, 22, Es:1 Pl:02 Pt:01;1.0;N;05/04/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 465128-A;2;0;2;ALICANTE/ALACANT;9873111YH1497D0003QJ;N;CV-VUT0465128-A;75.0;
14;3;3001.0;CL SUSANA LLANERAS, 27, Es:1 Pl:02 Pt:01;3.0;N;03/07/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 469231-A;6;0;6;ALICANTE/ALACANT;9773307YH1497D0003IJ;N;CV-VUT0469231-A;94.0;
14;3;3001.0;CL SUSANA LLANERAS, 28, Es:1 Pl:03 Pt:DR;2.0;N;15/11/2018;1.0;1.0;ALACANT/ALICANTE;Vivienda 471884-A;2;1;3;ALICANTE/ALACANT;9773607YH1497D0007QZ;N;CV-VUT0471884-A;114.0;
14;3;3001.0;CL SUSANA LLANERAS, 54, Es:1 Pl:03 Pt:01;1.0;N;21/11/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 460008-A;2;0;2;ALICANTE/ALACANT;9774415YH1497D0004JK;N;CV-VUT0460008-A;124.0;
14;3;3001.0;CL SUSANA LLANERAS, 56, Es:1 Pl:01 Pt:01;3.0;N;24/05/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 467295-A;6;0;6;ALICANTE/ALACANT;9774416YH1497D0002QH;N;CV-VUT0467295-A;123.0;
14;3;3001.0;CL SUSANA LLANERAS, 56, Es:1 Pl:02 Pt:01;3.0;N;24/05/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 467292-A;6;0;6;ALICANTE/ALACANT;9774416YH1497D0003WJ;N;CV-VUT0467292-A;123.0;
14;3;3001.0;CL SUSANA LLANERAS, 56, Es:1 Pl:03 Pt:01;3.0;N;24/05/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 467293-A;6;0;6;ALICANTE/ALACANT;9774416YH1497D0004EK;N;CV-VUT0467293-A;123.0;
14;3;3001.0;CL SUSANA LLANERAS, 56, Es:1 Pl:04 Pt:01;2.0;N;24/05/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 467294-A;4;0;4;ALICANTE/ALACANT;9774416YH1497D0005RL;N;CV-VUT0467294-A;123.0;
14;3;3001.0;CL TEATRO, DEL, 1, Es:1 Pl:07 Pt:DR;2.0;N;12/06/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 468216-A;4;0;4;ALICANTE/ALACANT;9873304YH1497D0025SP;N;CV-VUT0468216-A;64.0;
14;3;3001.0;CL TEATRO, DEL, 14, Es:1 Pl:01 Pt:01;3.0;N;21/06/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 448356-A;6;0;6;ALICANTE/ALACANT;9774808YH1497D0003LJ;N;CV-VUT0448356-A;138.0;
14;3;3001.0;CL TEATRO, DEL, 14, Es:1 Pl:04 Pt:01;3.0;N;07/02/2018;1.0;2.0;ALACANT/ALICANTE;Vivienda 463544-A;2;2;4;ALICANTE/ALACANT;9774808YH1497D0006XB;N;CV-VUT0463544-A;138.0;
14;3;3001.0;CL TEATRO, DEL, 22, Es:T Pl:OD Pt:OS;3.0;N;09/01/2019;1.0;2.0;ALACANT/ALICANTE;Vivienda 473051-A;2;2;4;ALICANTE/ALACANT;9773310YH1497D0001YG;N;CV-VUT0473051-A;387.0;
14;3;3001.0;CL TEATRO, DEL, 22, Es:T Pl:OD Pt:OS;3.0;N;09/01/2019;1.0;2.0;ALACANT/ALICANTE;Vivienda 473052-A;2;2;4;ALICANTE/ALACANT;9773310YH1497D0001YG;N;CV-VUT0473052-A;387.0;
14;3;3001.0;CL TEATRO, DEL, 22, Es:T Pl:OD Pt:OS;3.0;N;09/01/2019;1.0;2.0;ALACANT/ALICANTE;Vivienda 473053-A;2;2;4;ALICANTE/ALACANT;9773310YH1497D0001YG;N;CV-VUT0473053-A;387.0;
14;3;3001.0;CL TEATRO, DEL, 22, Es:T Pl:OD Pt:OS;3.0;N;09/01/2019;1.0;2.0;ALACANT/ALICANTE;Vivienda 473055-A;2;2;4;ALICANTE/ALACANT;9773310YH1497D0001YG;N;CV-VUT0473055-A;387.0;
14;3;3001.0;CL TEATRO, DEL, 25, Es:1 Pl:+1 Pt:D;1.0;N;23/05/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 467169-A;2;0;2;ALICANTE/ALACANT;9773111YH1497D0019XU;N;CV-VUT0467169-A;61.0;
14;3;3001.0;CL TEATRO, DEL, 27, Es:1 Pl:+1 Pt:01;2.0;N;04/12/2017;1.0;1.0;ALACANT/ALICANTE;;2;1;3;ALICANTE/ALACANT;9673803YH1497D0010RZ;N;CV-VUT0460969-A;66.0;
14;3;3001.0;CL TEATRO, DEL, 40, Es:1 Pl:02 Pt:IZ;4.0;N;23/05/2018;3.0;1.0;ALACANT/ALICANTE;Vivienda 467196-A;6;1;7;ALICANTE/ALACANT;9573608YH1497D0057GP;N;CV-VUT0467196-A;91.0;
